"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","bulkDensProcessedDate","bulkDensMethodPub","bulkDensMethod","bulkDensIDnrcs","bulkDensSampleType","bulkDensCenterDepth","bulkDensTopDepth","bulkDensBottomDepth","bulkDensThirdBar","bulkDensOvenDry","bulkDensFieldMoist","waterRetentionThirdBar","fieldWaterContent","laboratoryName","remarks","dataQF"
"b6f5d8f6-e6d4-448e-8962-1f908c24cbb4","KONZ_024.basePlot.all","D06","KONZ","KONZ_024","S2015KS161104","2015-10-27","16N00960","A","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161104-1","clod",6,0,12,1.19,1.4,NA,28.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"2d265891-5991-4a74-a44a-b8008c874447","KONZ_024.basePlot.all","D06","KONZ","KONZ_024","S2015KS161104","2015-10-27","16N00961","BA","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161104-2","clod",19.5,12,27,1.28,1.47,NA,24.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"a8094fe5-73ba-4499-9d55-91bfe0f1c692","KONZ_025.basePlot.all","D06","KONZ","KONZ_025","S2015KS161105","2015-10-27","16N00965","A","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161105-1","clod",10,0,20,1.25,1.82,NA,27.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"33d317b0-323e-4d13-9109-8b7165adca8d","KONZ_025.basePlot.all","D06","KONZ","KONZ_025","S2015KS161105","2015-10-27","16N00969","Bt4","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161105-5","clod",87,74,100,1.43,1.69,NA,24.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"b1d7e4cf-072e-4821-9150-0a595275dd1b","KONZ_024.basePlot.all","D06","KONZ","KONZ_024","S2015KS161104","2015-10-27","16N00963","Bw2","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161104-4","clod",64,50,78,1.39,1.61,NA,22,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"c5e59a21-cff0-4d82-9c87-c813595560a5","KONZ_004.basePlot.all","D06","KONZ","KONZ_004","S2015KS161103","2015-10-27","16N00959","A2","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161103-2","clod",19.5,12,27,1.41,1.62,NA,25.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"25a9ec0d-1eb6-48e1-ae71-39fc9a816669","KONZ_024.basePlot.all","D06","KONZ","KONZ_024","S2015KS161104","2015-10-27","16N00962","Bw1","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161104-3","clod",38.5,27,50,1.48,1.7,NA,23.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"8742ba6d-1e2a-418a-b628-c3df3c003347","KONZ_027.basePlot.all","D06","KONZ","KONZ_027","S2015KS161109","2015-10-28","16N00983","Bt1","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161109-2","clod",24.5,17,32,1.42,1.75,NA,26,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"9881ae54-3124-436e-9da2-6110dd567ff3","KONZ_027.basePlot.all","D06","KONZ","KONZ_027","S2015KS161109","2015-10-28","16N00984","Bt2","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161109-3","clod",47,32,62,1.47,1.86,NA,23,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"e595fc94-6e5e-48e4-8c30-3b8e9cfa8447","KONZ_016.basePlot.all","D06","KONZ","KONZ_016","S2015KS161108","2015-10-28","16N00978","A1","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161108-1","clod",5.5,0,11,1.24,1.61,NA,25,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"ae89e1a6-8f2b-4b31-b332-016bc7ff8a08","KONZ_029.basePlot.all","D06","KONZ","KONZ_029","S2015KS161107","2015-10-28","16N00974","A1","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161107-1","clod",9,0,18,1.37,1.69,NA,27.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"ea520098-32d0-4013-9505-1264edd65bd5","KONZ_011.basePlot.all","D06","KONZ","KONZ_011","S2015KS161106","2015-10-28","16N00972","2Bw","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161106-3","clod",50,40,60,1.44,1.83,NA,27,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"fb4b4fe5-31f9-4201-9eb2-5459ab1917fc","KONZ_029.basePlot.all","D06","KONZ","KONZ_029","S2015KS161107","2015-10-28","16N00977","Bw2","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161107-4","clod",82,64,100,1.28,1.66,NA,33,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"cc1bf2ec-23ed-4d30-9307-baf78081b4db","KONZ_011.basePlot.all","D06","KONZ","KONZ_011","S2015KS161106","2015-10-28","16N00973","2Bk","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161106-4","clod",70,60,80,1.51,1.76,NA,21.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"6327892b-2efe-476b-bf97-1cc8d1a885bd","KONZ_029.basePlot.all","D06","KONZ","KONZ_029","S2015KS161107","2015-10-28","16N00975","A2","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161107-2","clod",27.5,18,37,1.36,1.66,NA,27.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"793a50f9-c6a0-4459-8dc6-c00d95d5113f","KONZ_016.basePlot.all","D06","KONZ","KONZ_016","S2015KS161108","2015-10-28","16N00980","2Bw","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161108-3","clod",41.5,34,49,1.49,1.68,NA,19.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"9592e566-c5de-4a01-a693-806cb97d2e19","KONZ_027.basePlot.all","D06","KONZ","KONZ_027","S2015KS161109","2015-10-28","16N00985","Btk","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161109-4","clod",81,62,100,1.41,1.81,NA,26.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"a0743863-b766-4fa7-a390-a1f469887764","KONZ_029.basePlot.all","D06","KONZ","KONZ_029","S2015KS161107","2015-10-28","16N00976","Bw1","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161107-3","clod",50.5,37,64,1.38,1.67,NA,29.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"2c6dfbad-f1ee-4aad-ae52-86463aeb93a3","KONZ_027.basePlot.all","D06","KONZ","KONZ_027","S2015KS161109","2015-10-28","16N00982","A","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161109-1","clod",8.5,0,17,1.28,1.62,NA,31.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"4b5a2202-24b6-4594-9c24-25ec399923d2","KONZ_020.basePlot.all","D06","KONZ","KONZ_020","S2015KS161110","2015-10-29","16N00989","2R","2019-08-16","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161110-4.CLOD","clod",64.5,52,77,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA
"3bec8cc5-c5a9-4762-a61d-d8504b8e336a","KONZ_020.basePlot.all","D06","KONZ","KONZ_020","S2015KS161110","2015-10-29","16N00986","A1","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161110-1","clod",7,0,14,1.11,1.4,NA,30.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"34417f1a-f357-4fd2-ac25-e98d43d1e43c","KONZ_012.basePlot.all","D06","KONZ","KONZ_012","S2015KS161111","2015-10-29","16N00990","A1","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161111-1","clod",7.5,0,15,1.21,1.55,NA,33.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"40598a57-8ef7-4eef-a817-bf93d562f6d4","KONZ_012.basePlot.all","D06","KONZ","KONZ_012","S2015KS161111","2015-10-29","16N00992","Bt1","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161111-3","clod",43,29,57,1.39,1.86,NA,28.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"2eb6636c-056e-4c9f-97a3-f33fe31873e6","KONZ_012.basePlot.all","D06","KONZ","KONZ_012","S2015KS161111","2015-10-29","16N00993","Bt2","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161111-4","clod",78.5,57,100,1.4,1.79,NA,29.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"83260777-dfb5-4815-8d37-d52cfa396401","KONZ_012.basePlot.all","D06","KONZ","KONZ_012","S2015KS161111","2015-10-29","16N00991","A2","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161111-2","clod",22,15,29,1.39,1.84,NA,29.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"0c6477f2-e193-4456-bfa0-ae54ee9ea3ed","KONZ_020.basePlot.all","D06","KONZ","KONZ_020","S2015KS161110","2015-10-29","16N00987","A2","2016-06-20","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161110-2","clod",18.5,14,23,1.22,1.45,NA,28.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"0ac3619a-6e19-40d2-9a70-a0be114ec2f9","UKFS_018.basePlot.all","D06","UKFS","UKFS_018","S2015KS087100","2015-09-21","16N00589","Bt","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087100-2","clod",23,14,32,1.27,1.82,NA,32,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"c9a7ee00-99b3-4caa-95d3-8182f300aa01","UKFS_018.basePlot.all","D06","UKFS","UKFS_018","S2015KS087100","2015-09-21","16N00588","Ap","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087100-1","clod",7,0,14,1.3,1.73,NA,28.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"acad1922-46c6-4ea3-88ca-05c90f3ec04f","UKFS_018.basePlot.all","D06","UKFS","UKFS_018","S2015KS087100","2015-09-21","16N00590","Btss1","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087100-3","clod",41.5,32,51,1.27,1.88,NA,34.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"75808b95-2036-41c1-bc5d-e7b5b7bfeac4","UKFS_018.basePlot.all","D06","UKFS","UKFS_018","S2015KS087100","2015-09-21","16N00592","Btss3","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087100-5","clod",84.5,69,100,1.19,1.89,NA,41.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"592594c2-aad3-4c8a-a0dd-0251b2ee5c84","UKFS_018.basePlot.all","D06","UKFS","UKFS_018","S2015KS087100","2015-09-21","16N00591","Btss2","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087100-4","clod",60,51,69,1.21,1.83,NA,37.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"5050204f-477e-4a40-9051-4e3b550df98d","UKFS_017.basePlot.all","D06","UKFS","UKFS_017","S2015KS087101","2015-09-22","16N00593","A1","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087101-1","clod",9,0,18,1.22,1.52,NA,27.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"c953831d-ef6c-4596-866b-c5c3895d2aac","UKFS_017.basePlot.all","D06","UKFS","UKFS_017","S2015KS087101","2015-09-22","16N00594","A2","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087101-2","clod",23.5,18,29,1.34,1.87,NA,31.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"a8c21fec-6a95-409f-ac93-967b9bfe92f7","UKFS_028.basePlot.all","D06","UKFS","UKFS_028","S2015KS087102","2015-09-22","16N00599","Bt1","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087102-2","clod",24,10,38,1.3,1.79,NA,35.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"d797a1d5-19c2-4601-9f69-fc825b2fbe1b","UKFS_017.basePlot.all","D06","UKFS","UKFS_017","S2015KS087101","2015-09-22","16N00597","Btk","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087101-5","clod",83.5,67,100,1.33,1.83,NA,36,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"9453a624-fe96-4743-9ab4-8c70deca25e1","UKFS_017.basePlot.all","D06","UKFS","UKFS_017","S2015KS087101","2015-09-22","16N00596","Btss2","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087101-4","clod",58.5,50,67,1.29,1.88,NA,36,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"1f2b30d9-1589-4625-974c-7dc3a4a8b7d2","UKFS_028.basePlot.all","D06","UKFS","UKFS_028","S2015KS087102","2015-09-22","16N00600","Bt2","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087102-3","clod",51.5,38,65,1.28,2.06,NA,36.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"8d50c168-0948-47a1-b147-8922b3a680e3","UKFS_028.basePlot.all","D06","UKFS","UKFS_028","S2015KS087102","2015-09-22","16N00601","Bt3","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087102-4","clod",82.5,65,100,1.39,2.03,NA,33,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"1f99b554-c716-4cfc-9e06-eb755d96f493","UKFS_028.basePlot.all","D06","UKFS","UKFS_028","S2015KS087102","2015-09-22","16N00598","Ap","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087102-1","clod",5,0,10,1.22,1.43,NA,23.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"4ef0b134-cfdb-4f60-ad25-89fdcb9a5759","UKFS_017.basePlot.all","D06","UKFS","UKFS_017","S2015KS087101","2015-09-22","16N00595","Btss1","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087101-3","clod",39.5,29,50,1.21,1.81,NA,39,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"11bdc8a9-4d73-4338-8377-814df4292025","UKFS_030.basePlot.all","D06","UKFS","UKFS_030","S2015KS087103","2015-09-23","16N00604","Bt2","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087103-3","clod",38,29,47,1.34,2.1,NA,29.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"2fb0f6bd-938f-41a5-9d1c-df9c809a9376","UKFS_030.basePlot.all","D06","UKFS","UKFS_030","S2015KS087103","2015-09-23","16N00602","Ap","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087103-1","clod",5.5,0,11,1.31,1.5,NA,25.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"b57191ce-3bb1-4b12-be77-67544a06f8bf","UKFS_030.basePlot.all","D06","UKFS","UKFS_030","S2015KS087103","2015-09-23","16N00603","Bt1","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087103-2","clod",20,11,29,1.32,1.85,NA,32,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"12554268-a6f1-482e-83f1-fa66e0d7bc8d","UKFS_030.basePlot.all","D06","UKFS","UKFS_030","S2015KS087103","2015-09-23","16N00605","Bt3","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087103-4","clod",56,47,65,1.38,1.78,NA,28.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"b71ec58b-83fc-4c59-80aa-79ebf0b70e69","UKFS_030.basePlot.all","D06","UKFS","UKFS_030","S2015KS087103","2015-09-23","16N00606","BC","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087103-5","clod",82.5,65,100,1.39,1.58,NA,25.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"75a96f35-a331-4781-ab2d-e1e866e16399","UKFS_025.basePlot.all","D06","UKFS","UKFS_025","S2015KS087105","2015-09-24","16N00616","2BC","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087105-5","clod",88.5,77,100,1.46,1.96,NA,27.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"058732d0-9643-47a7-b45d-bec60b1cfa3f","UKFS_015.basePlot.all","D06","UKFS","UKFS_015","S2015KS087106","2015-09-24","16N00618","Bt1","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087106-2","clod",18.5,11,26,1.44,1.67,NA,23.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"4b1e9580-7b06-424d-988a-c9dab2522a9e","UKFS_015.basePlot.all","D06","UKFS","UKFS_015","S2015KS087106","2015-09-24","16N00619","Bt2","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087106-3","clod",39.5,26,53,1.38,1.72,NA,26.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"6f7e556e-96aa-4b7e-aed3-f3888db0f0c4","UKFS_025.basePlot.all","D06","UKFS","UKFS_025","S2015KS087105","2015-09-24","16N00612","Ap","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087105-1","clod",9,0,18,1.31,1.55,NA,25.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"dee99950-0ea8-4f85-a210-6477d6f7ca34","UKFS_012.basePlot.all","D06","UKFS","UKFS_012","S2015KS087104","2015-09-24","16N00608","A2","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087104-2","clod",26,14,38,1.2,1.62,NA,32.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"ba6ce6c9-21c3-402c-8f47-aa8d91de7534","UKFS_025.basePlot.all","D06","UKFS","UKFS_025","S2015KS087105","2015-09-24","16N00614","Btg1","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087105-3","clod",49,38,60,1.31,1.84,NA,33.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"76587298-5991-47dd-8e0a-cbe97222acc0","UKFS_012.basePlot.all","D06","UKFS","UKFS_012","S2015KS087104","2015-09-24","16N00609","Bw1","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087104-3","clod",50,38,62,1.33,1.66,NA,31.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"405a1549-6120-471b-8803-06fe418d0f9c","UKFS_012.basePlot.all","D06","UKFS","UKFS_012","S2015KS087104","2015-09-24","16N00611","2Bk","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087104-5","clod",90.5,81,100,1.45,1.97,NA,27.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
"c77ee530-8b8f-4ad3-87bd-a58d4872de98","UKFS_025.basePlot.all","D06","UKFS","UKFS_025","S2015KS087105","2015-09-24","16N00613","Bt","2016-07-06","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087105-2","clod",28,18,38,1.34,1.77,NA,31.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory","",NA
